Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8008,02-04-18,02-04-19,03-04-18,40000046576,Non Volatile Content,60.5,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8008,02-04-18,02-04-19,03-04-18,40000046576,Viscosity,A109,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8009,24-04-18,24-04-19,25-04-18,40000047311,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8009,24-04-18,24-04-19,25-04-18,40000047311,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8009,24-04-18,24-04-19,25-04-18,40000047311,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8009,24-04-18,24-04-19,25-04-18,40000047311,Non Volatile Content,61.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8009,24-04-18,24-04-19,25-04-18,40000047311,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8010,24-04-18,24-04-19,25-04-18,40000047308,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8010,24-04-18,24-04-19,25-04-18,40000047308,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8010,24-04-18,24-04-19,25-04-18,40000047308,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8010,24-04-18,24-04-19,25-04-18,40000047308,Non Volatile Content,61.0,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CD8010,24-04-18,24-04-19,25-04-18,40000047308,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8011,01-05-18,01-05-19,03-05-18,40000047611,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8011,01-05-18,01-05-19,03-05-18,40000047611,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8011,01-05-18,01-05-19,03-05-18,40000047611,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8011,01-05-18,01-05-19,03-05-18,40000047611,Non Volatile Content,59.7,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8011,01-05-18,01-05-19,03-05-18,40000047611,Viscosity,A106,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8012,17-05-18,17-05-19,17-05-18,40000048264,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8012,17-05-18,17-05-19,17-05-18,40000048264,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8012,17-05-18,17-05-19,17-05-18,40000048264,Color,13,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8012,17-05-18,17-05-19,17-05-18,40000048264,Non Volatile Content,59.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CE8012,17-05-18,17-05-19,17-05-18,40000048264,Viscosity,A106,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8013,05-06-18,05-06-19,05-06-18,40000048936,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8013,05-06-18,05-06-19,05-06-18,40000048936,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8013,05-06-18,05-06-19,05-06-18,40000048936,Color,9,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8013,05-06-18,05-06-19,05-06-18,40000048936,Non Volatile Content,61.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8013,05-06-18,05-06-19,05-06-18,40000048936,Viscosity,A109,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8014,09-06-18,09-06-19,10-06-18,40000049156,Acid Value,5.6,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8014,09-06-18,09-06-19,10-06-18,40000049156,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8014,09-06-18,09-06-19,10-06-18,40000049156,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8014,09-06-18,09-06-19,10-06-18,40000049156,Non Volatile Content,60.7,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CF8014,09-06-18,09-06-19,10-06-18,40000049156,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Acid Value,6.0,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Non Volatile Content,61.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8015,09-08-18,09-08-19,11-08-18,40000051537,Viscosity,A113,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Color,6,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Non Volatile Content,61.0,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8016,18-08-18,18-08-19,18-08-18,40000051824,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Acid Value,5.7,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Non Volatile Content,61.2,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CH8017,26-08-18,26-08-19,28-08-18,40000052161,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8018,01-09-18,01-09-19,04-09-18,40000052294,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8018,01-09-18,01-09-19,04-09-18,40000052294,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8018,01-09-18,01-09-19,04-09-18,40000052294,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8018,01-09-18,01-09-19,04-09-18,40000052294,Non Volatile Content,60.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8018,01-09-18,01-09-19,04-09-18,40000052294,Viscosity,A109,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8019,10-09-18,10-09-19,11-09-18,40000052607,Acid Value,5.8,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8019,10-09-18,10-09-19,11-09-18,40000052607,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8019,10-09-18,10-09-19,11-09-18,40000052607,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8019,10-09-18,10-09-19,11-09-18,40000052607,Non Volatile Content,61.2,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8019,10-09-18,10-09-19,11-09-18,40000052607,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8020,11-09-18,11-09-19,11-09-18,40000052615,Acid Value,5.9,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8020,11-09-18,11-09-19,11-09-18,40000052615,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8020,11-09-18,11-09-19,11-09-18,40000052615,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8020,11-09-18,11-09-19,11-09-18,40000052615,Non Volatile Content,61.9,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8020,11-09-18,11-09-19,11-09-18,40000052615,Viscosity,A113,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8021,17-09-18,17-09-19,19-09-18,40000052930,Acid Value,5.5,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8021,17-09-18,17-09-19,19-09-18,40000052930,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8021,17-09-18,17-09-19,19-09-18,40000052930,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8021,17-09-18,17-09-19,19-09-18,40000052930,Non Volatile Content,60.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8021,17-09-18,17-09-19,19-09-18,40000052930,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8022,18-09-18,18-09-19,20-09-18,40000052952,Acid Value,5.6,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8022,18-09-18,18-09-19,20-09-18,40000052952,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8022,18-09-18,18-09-19,20-09-18,40000052952,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8022,18-09-18,18-09-19,20-09-18,40000052952,Non Volatile Content,60.3,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CJ8022,18-09-18,18-09-19,20-09-18,40000052952,Viscosity,A111,,,JIS K5400
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CD8001,25-04-18,25-04-19,26-04-18,40000047367,Acid Value,1.9,1.0,4.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CD8001,25-04-18,25-04-19,26-04-18,40000047367,Appearance,A012,,,Visual Check
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CD8001,25-04-18,25-04-19,26-04-18,40000047367,Color,34,0,150,JIS K6901
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CD8001,25-04-18,25-04-19,26-04-18,40000047367,Non Volatile Content,50.8,48.0,52.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CD8001,25-04-18,25-04-19,26-04-18,40000047367,Viscosity,A105,,,JIS K5400
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CJ8002,05-09-18,05-09-19,06-09-18,40000052384,Acid Value,1.9,1.0,4.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CJ8002,05-09-18,05-09-19,06-09-18,40000052384,Appearance,A012,,,Visual Check
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CJ8002,05-09-18,05-09-19,06-09-18,40000052384,Color,14,0,150,JIS K6901
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CJ8002,05-09-18,05-09-19,06-09-18,40000052384,Non Volatile Content,49.2,48.0,52.0,JIS K5407
ENJQM743B-DR000200,OLESTER QM743BT,RB11,A,CJ8002,05-09-18,05-09-19,06-09-18,40000052384,Viscosity,A107,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Non Volatile Content,71.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8001,14-01-18,14-01-19,15-01-18,40000043156,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Non Volatile Content,71.0,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA8002,19-01-18,19-01-19,20-01-18,40000043478,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8003,02-02-18,02-02-19,03-02-18,40000043901,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8003,02-02-18,02-02-19,03-02-18,40000043901,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8003,02-02-18,02-02-19,03-02-18,40000043901,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8003,02-02-18,02-02-19,03-02-18,40000043901,Non Volatile Content,71.0,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8003,02-02-18,02-02-19,03-02-18,40000043901,Viscosity,A136,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8004,03-02-18,03-02-19,03-02-18,40000043935,Acid Value,7.2,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8004,03-02-18,03-02-19,03-02-18,40000043935,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8004,03-02-18,03-02-19,03-02-18,40000043935,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8004,03-02-18,03-02-19,03-02-18,40000043935,Non Volatile Content,70.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8004,03-02-18,03-02-19,03-02-18,40000043935,Viscosity,A138,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8005,07-02-18,07-02-19,10-02-18,40000044241,Acid Value,7.2,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8005,07-02-18,07-02-19,10-02-18,40000044241,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8005,07-02-18,07-02-19,10-02-18,40000044241,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8005,07-02-18,07-02-19,10-02-18,40000044241,Non Volatile Content,70.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8005,07-02-18,07-02-19,10-02-18,40000044241,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8006,13-02-18,13-02-19,16-02-18,40000044529,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8006,13-02-18,13-02-19,16-02-18,40000044529,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8006,13-02-18,13-02-19,16-02-18,40000044529,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8006,13-02-18,13-02-19,16-02-18,40000044529,Non Volatile Content,69.6,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB8006,13-02-18,13-02-19,16-02-18,40000044529,Viscosity,A132,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Non Volatile Content,70.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8007,05-03-18,05-03-19,06-03-18,40000045254,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Non Volatile Content,70.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8008,14-03-18,14-03-19,15-03-18,40000045654,Viscosity,A136,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Acid Value,7.1,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Non Volatile Content,70.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8009,19-03-18,19-03-19,19-03-18,40000045967,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Acid Value,6.7,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Non Volatile Content,69.6,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC8010,28-03-18,28-03-19,30-03-18,40000046419,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CD8011,05-04-18,05-04-19,06-04-18,40000046768,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CD8011,05-04-18,05-04-19,06-04-18,40000046768,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CD8011,05-04-18,05-04-19,06-04-18,40000046768,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CD8011,05-04-18,05-04-19,06-04-18,40000046768,Non Volatile Content,69.6,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CD8011,05-04-18,05-04-19,06-04-18,40000046768,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8012,01-05-18,01-05-19,05-05-18,40000047698,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8012,01-05-18,01-05-19,05-05-18,40000047698,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8012,01-05-18,01-05-19,05-05-18,40000047698,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8012,01-05-18,01-05-19,05-05-18,40000047698,Non Volatile Content,70.2,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8012,01-05-18,01-05-19,05-05-18,40000047698,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8013,07-05-18,07-05-19,07-05-18,40000047803,Acid Value,6.7,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8013,07-05-18,07-05-19,07-05-18,40000047803,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8013,07-05-18,07-05-19,07-05-18,40000047803,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8013,07-05-18,07-05-19,07-05-18,40000047803,Non Volatile Content,70.7,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8013,07-05-18,07-05-19,07-05-18,40000047803,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8014,12-05-18,12-05-19,13-05-18,40000048077,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8014,12-05-18,12-05-19,13-05-18,40000048077,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8014,12-05-18,12-05-19,13-05-18,40000048077,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8014,12-05-18,12-05-19,13-05-18,40000048077,Non Volatile Content,71.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CE8014,12-05-18,12-05-19,13-05-18,40000048077,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8016,03-06-18,03-06-19,03-06-18,40000048839,Acid Value,7.0,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8016,03-06-18,03-06-19,03-06-18,40000048839,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8016,03-06-18,03-06-19,03-06-18,40000048839,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8016,03-06-18,03-06-19,03-06-18,40000048839,Non Volatile Content,71.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8016,03-06-18,03-06-19,03-06-18,40000048839,Viscosity,A138,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8017,07-06-18,07-06-19,08-06-18,40000049095,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8017,07-06-18,07-06-19,08-06-18,40000049095,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8017,07-06-18,07-06-19,08-06-18,40000049095,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8017,07-06-18,07-06-19,08-06-18,40000049095,Non Volatile Content,69.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8017,07-06-18,07-06-19,08-06-18,40000049095,Viscosity,A133,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8018,14-06-18,14-06-19,14-06-18,40000049363,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8018,14-06-18,14-06-19,14-06-18,40000049363,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8018,14-06-18,14-06-19,14-06-18,40000049363,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8018,14-06-18,14-06-19,14-06-18,40000049363,Non Volatile Content,71.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8018,14-06-18,14-06-19,14-06-18,40000049363,Viscosity,A136,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8019,23-06-18,23-06-19,23-06-18,40000049814,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8019,23-06-18,23-06-19,23-06-18,40000049814,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8019,23-06-18,23-06-19,23-06-18,40000049814,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8019,23-06-18,23-06-19,23-06-18,40000049814,Non Volatile Content,69.6,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8019,23-06-18,23-06-19,23-06-18,40000049814,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8020,26-06-18,26-06-19,27-06-18,40000049966,Acid Value,7.1,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8020,26-06-18,26-06-19,27-06-18,40000049966,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8020,26-06-18,26-06-19,27-06-18,40000049966,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8020,26-06-18,26-06-19,27-06-18,40000049966,Non Volatile Content,69.5,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CF8020,26-06-18,26-06-19,27-06-18,40000049966,Viscosity,A134,,,JIS K5400
